pid,psr,trg,loc,yds,comp,succ,spk,dfb
673608,RF-0500,BM-0300,SR,0,0,0,0,
673613,BB-2425,JT-2000,SL,5,1,1,0,
673614,BB-2425,AH-3900,SL,0,0,0,0,MW-2250
673616,RF-0500,CI-0300,SL,-5,1,0,0,
673617,RF-0500,JK-1000,SM,11,1,1,0,
673618,RF-0500,KT-0450,SL,3,1,0,0,
673620,BB-2425,JT-2000,SM,0,0,0,0,
673622,BB-2425,AR-1250,DL,44,1,1,0,
673623,BB-2425,BW-0400,SM,11,1,1,0,
673624,BB-2425,AH-3900,DL,16,1,1,0,
673625,BB-2425,JT-2000,DL,0,0,0,0,DB-0250
673626,BB-2425,DR-2250,SM,0,0,0,0,
673627,BB-2425,BW-0400,SR,0,0,0,0,
673631,RF-0500,KT-0450,DM,38,1,1,0,
673633,RF-0500,JC-5900,SR,0,0,0,0,
673635,RF-0500,ZS-0150,SR,0,0,0,0,
673637,BB-2425,TY-0150,SL,8,1,1,0,
673638,BB-2425,ML-1500,DM,27,1,1,0,
673644,RF-0500,CI-0300,SL,11,1,1,0,
673645,RF-0500,JK-1000,SL,0,0,0,0,
673649,RF-0500,BM-0300,DL,20,1,1,0,
673652,BB-2425,AR-1250,DL,23,1,1,0,
673653,BB-2425,AH-3900,DM,29,1,1,0,
673654,BB-2425,BW-0400,DL,20,1,1,0,
673661,BB-2425,AH-3900,SR,0,0,0,0,
673665,BR-1100,MB-4550,SR,0,0,0,0,
673666,BR-1100,AB-3500,SR,6,1,1,0,
673667,BR-1100,DW-3600,SL,33,1,1,0,
673668,BR-1100,HM-0200,DR,0,0,0,0,
673670,BR-1100,DH-2800,SL,0,0,0,0,LA-0700
673671,BR-1100,AB-3500,SR,0,0,0,0,DA-0950
673672,DC-0725,AC-2350,SL,0,0,0,0,RC-1550
673674,DC-0725,MC-2900,DM,22,1,1,0,
673677,BR-1100,HM-0200,SM,22,1,1,0,
673680,BR-1100,AB-3500,DR,0,0,0,0,
673682,DC-0725,AH-3600,DR,0,0,0,0,
673683,DC-0725,TJ-2400,SL,6,1,1,0,
673684,DC-0725,CW-0225,SR,0,0,0,0,WA-0100
673686,BR-1100,JJ-0725,SM,9,1,1,0,
673688,BR-1100,AB-3500,SR,13,1,1,0,
673689,BR-1100,AB-3500,SR,8,1,1,0,
673690,BR-1100,HM-0200,SM,5,1,1,0,
673693,BR-1100,MW-1250,SL,0,0,0,0,
673696,DC-0725,SR-0750,SR,0,0,0,0,
673698,DC-0725,MR-0970,SL,8,1,1,0,
673701,DC-0725,MC-2900,DR,0,0,0,0,
673702,DC-0725,LS-1550,SR,0,0,0,0,LT-0400
673703,DC-0725,MC-2900,SR,0,0,0,0,
673705,BR-1100,AB-3500,DR,59,1,1,0,
673707,BR-1100,MW-1250,SL,-2,1,0,0,
673708,BR-1100,AB-3500,SR,11,1,1,0,
673709,BR-1100,AB-3500,SR,9,1,1,0,
673715,DC-0725,MC-2900,SL,20,1,1,0,
673716,DC-0725,AC-2350,SR,0,0,0,0,AB-1950
673718,DC-0725,AC-2350,SL,0,0,0,0,
673721,BR-1100,AB-3500,SL,0,0,0,0,
673722,BR-1100,AB-3500,SM,0,0,0,0,DA-0950
673729,DC-0725,AC-2350,SM,13,1,1,0,
673730,DC-0725,AC-2350,SR,15,1,1,0,
673733,BR-1100,AB-3500,SR,5,1,1,0,
673735,BR-1100,HM-0200,SR,0,0,0,0,TM-1000
673737,BR-1100,AB-3500,DL,41,1,1,0,
673744,DC-0725,MC-2900,SR,-1,1,0,0,
673745,DC-0725,LM-1850,SM,3,1,0,0,
673749,BR-1100,AB-3500,DL,19,1,1,0,
673750,BR-1100,MW-1250,DM,0,0,0,0,
673751,BR-1100,DW-3600,SM,0,0,0,0,TM-1000
673752,BR-1100,AB-3500,SL,9,1,0,0,
673760,DC-0725,LM-1850,SR,-4,1,0,0,
673764,BR-1100,DH-2800,SR,0,0,0,0,
673767,DC-0725,AC-2350,SM,14,1,1,0,
673769,DC-0725,SR-0750,SM,18,1,1,0,
673770,DC-0725,MC-2900,SL,3,1,0,0,
673772,DC-0725,SR-0750,DM,36,1,1,0,
673774,DC-0725,CW-0225,SR,1,1,1,0,
673778,BR-1100,MB-4550,SR,2,1,0,0,
673780,BR-1100,MB-4550,DL,0,0,0,0,
673781,BR-1100,AB-3500,DL,0,0,0,0,
673785,BR-1100,DW-3600,SL,22,1,1,0,
673786,BR-1100,JT-3000,SL,0,0,0,0,
673787,BR-1100,MB-4550,SL,15,1,1,0,
673788,BR-1100,MB-4550,DR,0,0,0,0,
673789,BR-1100,AB-3500,DM,0,0,0,0,
673790,BR-1100,AB-3500,SR,3,1,0,0,
673792,DC-0725,AC-2350,DR,21,1,1,0,
673793,DC-0725,MC-2900,DM,0,0,0,0,
673795,DC-0725,CW-0225,SL,0,0,0,0,WA-0100
673802,BR-1100,AB-3500,SR,9,1,1,0,
673803,BR-1100,MW-1250,SL,0,0,0,0,
673804,BR-1100,AB-3500,SR,3,1,1,0,
673805,BR-1100,MB-4550,SR,14,1,1,0,
673809,BR-1100,JJ-0725,SM,4,1,1,0,
673812,DC-0725,AC-2350,SR,12,1,1,0,
673813,DC-0725,SR-0750,DR,19,1,1,0,
673814,DC-0725,LS-1550,SL,10,1,1,0,
673818,BR-1100,AB-3500,SM,15,1,1,0,
673820,BR-1100,JT-3000,SL,0,0,0,0,
673821,BR-1100,HM-0200,SR,0,0,0,0,
673825,DC-0725,MC-2900,DR,0,0,0,0,WA-0100
673826,DC-0725,MC-2900,SR,0,0,0,0,
673828,DC-0725,MC-2900,SR,12,1,1,0,
673829,DC-0725,AC-2350,SR,0,0,0,0,
673830,DC-0725,AC-2350,SR,4,1,0,0,
673832,DC-0725,CW-0225,SR,0,0,0,0,
673833,DC-0725,AC-2350,SR,0,0,0,0,
673834,DC-0725,CW-0225,SL,0,0,0,0,
673836,LJ-1250,AB-3500,SL,14,1,1,0,
673837,LJ-1250,AB-3500,SR,3,1,0,0,
673841,LJ-1250,DW-3600,SM,0,0,0,0,
673843,DC-0725,AC-2350,SL,9,1,1,0,
673844,DC-0725,AC-2350,SL,0,0,0,0,
673845,DC-0725,MR-0970,SR,8,1,1,0,
673846,DC-0725,MR-0970,DR,0,0,0,0,
673847,DC-0725,AH-3600,DR,0,0,0,0,AB-1950
673848,DC-0725,MC-2900,SR,14,1,1,0,
673849,DC-0725,MC-2900,DM,38,1,1,0,
673853,LJ-1250,HM-0200,SL,5,1,1,0,
673854,LJ-1250,MB-4550,DR,0,0,0,0,CW-3700
673855,LJ-1250,AB-3500,SR,57,1,1,0,
673862,EM-0200,OB-0075,SR,0,0,0,0,
673865,JW-5650,ME-0600,SL,0,0,0,0,
673868,EM-0200,RR-0130,SL,6,1,1,0,
673869,EM-0200,OB-0075,SR,0,0,0,0,
673870,EM-0200,OB-0075,SM,16,1,1,0,
673871,EM-0200,RR-0130,SL,7,1,1,0,
673873,EM-0200,SV-0200,SL,10,1,1,0,
673875,EM-0200,WT-0600,DM,0,0,0,0,CC-4000
673876,EM-0200,WT-0600,SL,0,0,0,0,
673879,JW-5650,ME-0600,DM,68,1,1,0,
673881,JW-5650,ME-0600,SL,0,0,0,0,
673882,JW-5650,DM-0450,SL,0,0,0,0,
673887,EM-0200,RR-0130,SL,6,1,1,0,
673891,EM-0200,DH-1800,SR,1,1,0,0,
673892,EM-0200,AW-1350,SM,7,1,1,0,
673893,EM-0200,SV-0200,SR,8,1,1,0,
673896,EM-0200,OB-0075,SM,13,1,1,0,
673897,EM-0200,MW-1475,SL,3,1,0,0,
673899,EM-0200,RR-0130,SL,8,1,1,0,
673905,EM-0200,WT-0600,SM,0,0,0,0,
673907,EM-0200,OB-0075,SL,10,1,1,0,
673911,EM-0200,JC-6025,SR,6,1,1,0,
673913,EM-0200,SV-0200,SR,4,1,1,0,
673916,JW-5650,ME-0600,SL,9,1,1,0,
673919,JW-5650,ME-0600,SL,4,1,1,0,
673920,JW-5650,AH-3862,DL,16,1,1,0,
673922,JW-5650,AH-3862,SR,11,1,1,0,
673923,JW-5650,ME-0600,SM,0,0,0,0,
673925,JW-5650,ME-0600,SR,0,0,0,0,
673929,EM-0200,RR-0130,SL,13,1,1,0,
673931,EM-0200,RJ-0800,SL,-1,1,0,0,
673932,EM-0200,SV-0200,SM,7,1,0,0,
673933,EM-0200,OB-0075,SM,0,0,0,0,HM-0100
673934,JW-5650,ME-0600,SL,25,1,1,0,
673936,JW-5650,AH-3862,SM,5,1,1,0,
673939,JW-5650,DD-3050,SR,4,1,1,0,
673940,JW-5650,DD-3050,SR,0,0,0,0,JH-5450
673947,JW-5650,DM-0450,SL,2,1,0,0,
673948,JW-5650,ME-0600,SM,9,1,1,0,
673951,EM-0200,OB-0075,SM,0,0,0,0,
673953,EM-0200,OB-0075,SR,0,0,0,0,SM-3000
673958,JW-5650,DM-0450,SR,10,1,1,0,
673959,JW-5650,AH-3862,SL,16,1,1,0,
673960,JW-5650,ME-0600,SR,0,0,0,0,
673962,JW-5650,CB-2775,DR,17,1,1,0,
673964,JW-5650,ME-0600,SR,4,1,1,0,
673965,JW-5650,DM-0450,SR,0,0,0,0,
673969,EM-0200,OB-0075,SR,10,1,1,0,
673970,EM-0200,WT-0600,SR,15,1,1,0,
673971,EM-0200,OB-0075,SR,0,0,0,0,SM-3000
673973,EM-0200,OB-0075,SM,8,1,1,0,
673975,EM-0200,DH-1800,SL,0,0,0,0,
673976,EM-0200,OB-0075,SL,12,1,1,0,
673977,EM-0200,WT-0600,SR,0,0,0,0,
673979,EM-0200,OB-0075,SM,0,0,0,0,
673980,JW-5650,JL-0260,SR,5,1,1,0,
673982,JW-5650,ME-0600,DL,0,0,0,0,
673983,JW-5650,ME-0600,SM,0,0,0,0,LC-0850
673984,JW-5650,ME-0600,SR,0,0,0,0,
673990,EM-0200,WT-0600,SL,4,1,0,0,
673991,EM-0200,OB-0075,SR,3,1,0,0,
673995,JW-5650,ME-0600,DM,18,1,1,0,
673997,JW-5650,DD-3050,SR,0,0,0,0,
674001,EM-0200,OB-0075,SR,24,1,1,0,
674003,EM-0200,JC-6025,SR,4,1,1,0,
674005,EM-0200,OB-0075,DL,0,0,0,0,
674008,JW-5650,DD-3050,DM,0,0,0,0,
674010,JW-5650,ME-0600,SM,18,1,1,0,
674011,JW-5650,AH-3862,SR,7,1,1,0,
674013,JW-5650,CS-1950,DR,0,0,0,0,
674014,JW-5650,ME-0600,SR,0,0,0,0,
674015,JW-5650,ME-0600,SR,0,0,0,0,
674018,EM-0200,DH-1800,DR,0,0,0,0,
674019,EM-0200,OB-0075,SL,9,1,1,0,
674028,JW-5650,ME-0600,SL,0,0,0,0,
674029,JW-5650,CS-1950,SR,4,1,0,0,
674033,BG-0100,BE-0350,SR,1,1,0,0,
674034,BG-0100,VM-0250,SR,6,1,0,0,
674036,MR-2500,DF-1875,SL,10,1,1,0,
674037,MR-2500,JJ-4700,SM,16,1,1,0,
674039,MR-2500,JT-0300,SL,0,0,0,0,
674040,MR-2500,DF-1875,SL,12,1,1,0,
674042,MR-2500,JT-0300,SM,0,0,0,0,JT-0650
674043,MR-2500,JT-0300,SR,2,1,0,0,
674046,BG-0100,TS-2300,DL,0,0,0,0,
674048,BG-0100,JS-3300,SL,0,0,0,0,DT-1970
674051,MR-2500,JJ-4700,SL,4,1,0,0,
674058,BG-0100,QP-0050,SR,41,1,1,0,
674063,BG-0100,QP-0050,SR,8,1,0,0,
674067,BG-0100,GC-0350,SL,1,1,1,0,
674070,MR-2500,JJ-4700,SL,7,1,1,0,
674072,MR-2500,JH-1350,SR,5,1,1,0,
674073,MR-2500,JT-0300,SL,10,1,1,0,
674075,MR-2500,JH-1350,SR,1,1,0,0,
674076,MR-2500,JJ-4700,SL,10,1,0,0,
674080,BG-0100,QP-0050,SM,0,0,0,0,JB-0200
674082,MR-2500,JT-0300,DL,26,1,1,0,
674084,MR-2500,JJ-4700,SM,0,0,0,0,
674085,MR-2500,DF-1875,SM,0,0,0,0,TJ-1050
674088,BG-0100,TS-2300,SL,0,0,0,0,
674090,BG-0100,QP-0050,SR,21,1,1,0,
674091,BG-0100,SD-0800,SR,7,1,1,0,
674094,BG-0100,SD-0800,SR,12,1,1,0,
674095,BG-0100,VM-0250,DR,0,0,0,0,
674096,BG-0100,JS-3300,DL,0,0,0,0,
674099,MR-2500,JT-0300,SL,0,0,0,0,
674101,MR-2500,JJ-4700,SR,0,0,0,0,
674102,MR-2500,JJ-4700,SM,0,0,0,0,TJ-1050
674104,BG-0100,SD-0800,SL,7,1,1,0,
674109,BG-0100,GC-0350,SL,11,1,1,0,
674112,MR-2500,JJ-4700,DM,54,1,1,0,
674113,MR-2500,JT-0300,SR,7,1,1,0,
674114,MR-2500,DF-1875,SR,17,1,1,0,
674119,MR-2500,JT-0300,SL,4,1,1,0,
674123,MR-2500,LT-0550,SR,1,1,0,0,
674125,MR-2500,JT-0300,SL,0,0,0,0,JW-0750
674129,BG-0100,TS-2300,DL,26,1,1,0,
674130,BG-0100,QP-0050,DR,0,0,0,0,
674131,BG-0100,JS-3300,DL,0,0,0,0,
674132,MR-2500,DF-1875,SR,1,1,0,0,
674133,MR-2500,DF-1875,SL,5,1,0,0,
674134,MR-2500,JJ-4700,SM,6,1,1,0,
674135,MR-2500,JJ-4700,SL,18,1,1,0,
674137,MR-2500,DF-1875,SR,6,1,0,0,
674138,MR-2500,NW-0500,SL,0,0,0,0,
674141,BG-0100,TS-2300,DL,18,1,1,0,
674142,BG-0100,SD-0800,SM,0,0,0,0,
674144,BG-0100,BE-0350,SM,1,1,0,0,
674148,MR-2500,JJ-4700,SR,11,1,1,0,
674149,MR-2500,DF-1875,SM,0,0,0,0,NB-0400
674150,MR-2500,JJ-4700,DL,0,0,0,0,DJ-1750
674151,MR-2500,RW-2200,DL,0,0,0,0,MC-2950
674153,BG-0100,SD-0800,SL,12,1,1,0,
674157,CK-0100,VM-0250,DL,0,0,0,0,
674160,MR-2500,DF-1875,SL,4,1,1,0,
674163,MR-2500,JJ-4700,SR,0,0,0,0,JT-0650
674167,BG-0100,VM-0250,SR,13,1,1,0,
674173,BG-0100,VM-0250,DL,0,0,0,0,
674174,MR-2500,JJ-4700,SR,0,0,0,0,
674175,MR-2500,RW-2200,DL,20,1,1,0,
674176,MR-2500,JJ-4700,SR,7,1,1,0,
674177,MR-2500,JH-1350,SL,8,1,1,0,
674178,MR-2500,DF-1875,SM,12,1,1,0,
674179,MR-2500,JT-0300,SM,12,1,1,0,
674180,MR-2500,JJ-4700,SL,4,1,1,0,
674181,MR-2500,JJ-4700,SL,0,0,0,0,DJ-1750
674182,MR-2500,JH-1350,SM,3,1,0,0,
674193,PM-0200,ES-0200,SL,0,1,0,0,
674194,PM-0200,DT-0900,SM,0,0,0,0,
674195,PM-0200,BF-0950,SM,9,1,0,0,
674199,AL-1100,GW-0650,SR,0,0,0,0,MJ-0030
674201,PM-0200,OD-0100,SL,20,1,1,0,
674203,PM-0200,BF-0950,SL,0,0,0,0,
674204,PM-0200,ES-0200,SL,0,0,0,0,
674207,AL-1100,AJ-0900,SM,0,0,0,0,AT-0100
674209,AL-1100,TH-1850,DL,28,1,1,0,
674210,AL-1100,GW-0650,SM,5,1,1,0,
674217,PM-0200,DT-0900,SR,12,1,1,0,
674218,PM-0200,ES-0200,DM,0,0,0,0,
674219,PM-0200,CA-0750,SL,0,0,0,0,
674220,PM-0200,ES-0200,DL,16,1,1,0,
674222,PM-0200,ES-0200,SL,0,1,0,0,
674223,PM-0200,OD-0100,SR,0,0,0,0,DJ-0500
674226,AL-1100,TH-1850,SR,12,1,1,0,
674229,AL-1100,DM-2775,SL,7,1,1,0,
674232,AL-1100,CF-0650,SR,5,1,0,0,
674233,AL-1100,TH-1850,SM,5,1,0,0,
674237,PM-0200,BF-0950,SL,13,1,1,0,
674239,PM-0200,OD-0100,DM,0,0,0,0,DL-2300
674241,AL-1100,FG-0200,SL,0,0,0,0,MJ-0030
674242,AL-1100,TH-1850,SR,30,1,1,0,
674243,AL-1100,CF-0650,DL,0,0,0,0,DT-1950
674244,AL-1100,FG-0200,SR,19,1,1,0,
674246,AL-1100,GW-0650,SM,8,1,1,0,
674247,AL-1100,JD-2550,SR,3,1,1,0,
674250,PM-0200,ES-0200,SR,5,1,1,0,
674251,PM-0200,VD-0100,DR,0,0,0,0,
674252,PM-0200,ES-0200,SM,5,1,1,0,
674254,PM-0200,ES-0200,DL,0,0,0,0,
674255,PM-0200,AC-0100,DR,0,0,0,0,
674260,AL-1100,AB-2600,SR,0,0,0,0,
674261,AL-1100,DA-0850,SR,0,0,0,0,TW-0600
674265,AL-1100,CF-0650,SL,4,1,0,0,
674268,PM-0200,ES-0200,DR,0,0,0,0,
674269,PM-0200,OD-0100,SL,0,0,0,0,
674270,PM-0200,ES-0200,SR,0,0,0,0,GT-0300
674272,AL-1100,CF-0650,SR,4,1,1,0,
674273,AL-1100,CF-0650,SM,0,0,0,0,
674279,AL-1100,DA-0850,DR,0,0,0,0,TW-0600
674282,AL-1100,AJ-0900,DM,0,0,0,0,
674283,AL-1100,AJ-0900,SM,0,0,0,0,
674287,PM-0200,ES-0200,DM,64,1,1,0,
674290,AL-1100,FG-0200,SM,0,0,0,0,MJ-0030
674295,PM-0200,OD-0100,SR,6,1,0,0,
674296,PM-0200,DT-0900,SM,12,1,1,0,
674297,PM-0200,OD-0100,SL,11,1,1,0,
674299,PM-0200,OD-0100,DR,37,1,1,0,
674300,PM-0200,CA-0750,SM,4,1,1,0,
674301,PM-0200,DT-0900,SR,3,1,0,0,
674302,PM-0200,BF-0950,SM,0,0,0,0,
674305,AL-1100,,NL,0,0,0,0,
674307,AL-1100,TH-1850,SR,7,1,1,0,
674308,AL-1100,CF-0650,SL,9,1,1,0,
674310,AL-1100,GW-0650,SR,4,1,1,0,
674312,AL-1100,TH-1850,SR,0,0,0,0,
674313,AL-1100,GW-0650,DL,38,1,1,0,
674316,AL-1100,AB-2600,SL,8,1,1,0,
674319,PM-0200,OD-0100,DR,27,1,1,0,
674320,PM-0200,VG-0300,SR,13,1,1,0,
674324,PM-0200,DT-0900,SL,17,1,1,0,
674325,PM-0200,DT-0900,SL,6,1,1,0,
674328,PM-0200,OD-0100,SM,1,1,1,0,
674331,AL-1100,DM-2775,SR,15,1,1,0,
674333,AL-1100,JD-2550,SM,15,1,1,0,
674334,AL-1100,DM-2775,SL,8,1,1,0,
674335,AL-1100,DA-0850,SL,0,0,0,0,
674336,AL-1100,DM-2775,DL,0,0,0,0,BR-1050
674339,PM-0200,DT-0900,DR,0,0,0,0,
674347,AL-1100,GW-0650,SM,18,1,1,0,
674357,SB-1100,DM-4300,SR,0,1,0,0,
674359,SB-1100,JH-5750,SR,5,1,0,0,
674362,SB-1100,MA-1400,SL,0,0,0,0,MC-1350
674363,SB-1100,JH-5750,SM,5,1,0,0,
674366,MC-0700,DB-5300,SL,6,1,1,0,
674368,MC-0700,DB-5300,DL,51,1,1,0,
674369,MC-0700,JH-0860,SL,0,0,0,0,
674371,MC-0700,TW-2270,SM,8,1,0,0,
674373,MC-0700,LW-1150,SL,0,0,0,0,
674375,MC-0700,CB-1130,SL,5,1,1,0,
674380,SB-1100,ZE-0100,SL,1,1,0,0,
674381,SB-1100,MA-1400,DL,27,1,1,0,
674384,SB-1100,JM-1550,SR,0,1,0,0,
674388,MC-0700,DB-5300,SR,0,0,0,0,
674392,SB-1100,JM-1550,SR,0,0,0,0,BJ-2350
674393,SB-1100,DM-4300,SR,0,0,0,0,TC-2950
674396,MC-0700,CB-1130,SL,8,1,1,0,
674401,MC-0700,TW-2270,DL,0,0,0,0,
674405,SB-1100,DM-4300,SR,8,1,1,0,
674410,SB-1100,JM-1550,SL,9,1,1,0,
674412,SB-1100,JH-5750,SR,0,0,0,0,
674414,SB-1100,JM-1550,SR,0,0,0,0,BJ-2350
674418,MC-0700,LW-1150,SR,8,1,1,0,
674420,MC-0700,JW-6000,SL,7,1,1,0,
674423,MC-0700,DB-5300,DL,0,0,0,0,
674428,MC-0700,TW-2270,DL,0,0,0,0,
674433,SB-1100,ZE-0100,SL,15,1,1,0,
674434,SB-1100,DS-3300,SL,0,0,0,0,
674437,SB-1100,JM-1550,SR,4,1,1,0,
674440,SB-1100,JH-5750,SR,0,0,0,0,
674446,MC-0700,JW-6000,SR,5,1,1,0,
674450,SB-1100,DM-4300,SM,3,1,0,0,
674452,SB-1100,DM-4300,DR,44,1,1,0,
674453,SB-1100,ZE-0100,SR,3,1,0,0,
674454,SB-1100,DS-3300,SL,-4,1,0,0,
674456,SB-1100,JM-1550,SR,28,1,1,0,
674461,MC-0700,CB-1130,SL,12,1,1,0,
674462,MC-0700,CB-1130,SR,22,1,1,0,
674466,MC-0700,JW-6000,SL,9,1,1,0,
674467,MC-0700,CB-1130,SM,8,1,1,0,
674470,MC-0700,CB-1130,SM,17,1,1,0,
674473,SB-1100,ZE-0100,SR,0,0,0,0,
674480,MC-0700,CB-1130,SM,30,1,1,0,
674481,MC-0700,CB-1130,SR,3,1,0,0,
674482,MC-0700,DM-1600,SR,0,0,0,0,
674487,MC-0700,DB-5300,DL,18,1,1,0,
674492,SB-1100,RM-1200,SM,0,0,0,0,
674494,SB-1100,ZE-0100,DR,27,1,1,0,
674495,SB-1100,JM-1550,SR,14,1,1,0,
674496,SB-1100,DS-3300,SR,7,1,1,0,
674498,SB-1100,JM-1550,SR,0,0,0,0,
674501,MC-0700,TW-2270,SL,8,1,1,0,
674503,MC-0700,DB-5300,SM,17,1,1,0,
674505,MC-0700,CB-1130,SM,0,0,0,0,
674506,MC-0700,JW-6000,SL,14,1,1,0,
674507,MC-0700,JW-6000,SL,0,0,0,0,
674508,MC-0700,JW-6000,SL,4,1,0,0,
674509,MC-0700,CB-1130,SM,0,0,0,0,EB-1100
674512,SB-1100,DM-4300,SR,9,1,1,0,
674513,SB-1100,JM-1550,SR,34,1,1,0,
674516,SB-1100,MA-1400,SL,0,0,0,0,
674519,MC-0700,,NL,0,0,0,0,FC-0400
674520,MC-0700,JW-6000,DM,0,0,0,0,
674521,MC-0700,DM-1600,SM,5,1,0,0,
674522,MC-0700,TW-2270,SM,11,1,1,0,
674523,MC-0700,CB-1130,SL,7,1,1,0,
674525,MC-0700,DB-5300,DL,0,0,0,0,
674526,MC-0700,JW-6000,SL,4,1,0,0,
674529,MC-0700,DB-5300,SR,12,1,1,0,
674536,SB-1100,DM-4300,SM,14,1,1,0,
674538,SB-1100,JM-1550,SR,1,1,0,0,
674541,SB-1100,ZE-0100,SL,-2,1,0,0,
674543,SB-1100,JM-1550,SR,2,1,0,0,
674545,SB-1100,JM-1550,DR,41,1,1,0,
674547,JC-6200,MM-0900,SL,13,1,1,0,
674549,JC-6200,MB-1800,SL,12,1,1,0,
674552,JC-6200,MM-0900,DR,0,0,0,0,
674554,JC-6200,AJ-0430,DR,0,0,0,0,JV-0425
674556,PR-0300,AG-0500,SR,7,1,1,0,
674558,PR-0300,DW-4300,SR,12,1,1,0,
674561,PR-0300,DI-0075,SR,5,1,0,0,
674562,PR-0300,SJ-0600,SR,16,1,1,0,
674564,PR-0300,DW-4300,SL,14,1,1,0,
674569,JC-6200,MB-1800,SM,17,1,1,0,
674572,JC-6200,JL-0280,DL,31,1,1,0,
674574,JC-6200,MB-1800,SL,3,1,0,0,
674578,PR-0300,MG-1150,SR,7,1,1,0,
674580,PR-0300,MG-1150,SL,15,1,1,0,
674583,PR-0300,AG-0500,SM,0,0,0,0,
674584,PR-0300,MF-0800,DL,0,0,0,0,
674585,PR-0300,DW-4300,SM,0,0,0,0,
674589,JC-6200,AJ-0430,SR,0,0,0,0,JV-0425
674592,PR-0300,DI-0075,SM,14,1,0,0,
674594,JC-6200,AJ-0430,SR,0,0,0,0,
674597,JC-6200,AJ-0430,DR,47,1,1,0,
674599,JC-6200,AJ-0430,SR,12,1,1,0,
674600,JC-6200,AJ-0430,DR,0,0,0,0,SW-1720
674602,JC-6200,AJ-0430,SM,14,1,1,0,
674603,JC-6200,MB-1800,SR,1,1,1,0,
674606,PR-0300,SJ-0600,SL,5,1,1,0,
674607,PR-0300,AG-0500,SM,0,0,0,0,AA-0543
674614,PR-0300,DW-4300,SM,9,1,0,0,
674618,JC-6200,JL-0280,SM,0,0,0,0,KC-2200
674619,JC-6200,MB-1800,SL,5,1,0,0,
674622,PR-0300,AG-0500,SL,6,1,1,0,
674624,PR-0300,SJ-0600,SR,4,1,1,0,
674625,PR-0300,AG-0500,SL,1,1,0,0,
674626,PR-0300,SJ-0600,SM,15,1,1,0,
674627,PR-0300,DW-4300,SL,0,0,0,0,
674628,PR-0300,DW-4300,SL,0,0,0,0,
674629,PR-0300,DW-4300,SL,13,1,1,0,
674631,PR-0300,DI-0075,SL,9,1,1,0,
674635,PR-0300,MG-1150,SL,3,1,0,0,
674637,PR-0300,SJ-0600,SR,0,0,0,0,
674639,JC-6200,ZM-0250,SR,-2,1,0,0,
674640,JC-6200,JL-0280,SL,16,1,1,0,
674641,JC-6200,MW-3250,SL,15,1,1,0,
674643,JC-6200,MB-1800,SL,0,0,0,0,CM-0150
674644,JC-6200,AJ-0430,SL,8,1,1,0,
674645,JC-6200,AJ-0430,DR,0,0,0,0,
674647,JC-6200,AJ-0430,SL,0,0,0,0,
674649,PR-0300,AG-0500,NL,0,0,0,0,WY-0300
674650,PR-0300,DW-4300,SM,14,1,1,0,
674653,PR-0300,SJ-0600,SL,0,0,0,0,WS-0950
674654,PR-0300,AG-0500,SM,0,0,0,0,
674658,JC-6200,MM-0900,SR,10,1,1,0,
674659,JC-6200,MB-1800,SR,5,1,1,0,
674660,JC-6200,MW-3250,DR,0,0,0,0,
674661,JC-6200,AJ-0430,SR,6,1,1,0,
674663,JC-6200,AJ-0430,SL,9,1,1,0,
674664,JC-6200,JB-2950,SL,6,1,0,0,
674665,JC-6200,JL-0280,SL,23,1,1,0,
674666,JC-6200,AJ-0430,SR,10,1,1,0,
674668,JC-6200,AJ-0430,SR,16,1,1,0,
674669,JC-6200,,NL,0,0,0,0,
674674,PR-0300,AG-0500,SM,0,0,0,0,CJ-2175
674675,PR-0300,SJ-0600,SL,8,1,1,0,
674678,PR-0300,SJ-0600,SM,12,1,1,0,
674680,PR-0300,AG-0500,DL,40,1,1,0,
674681,PR-0300,SJ-0600,SM,0,0,0,0,BC-0150
674683,PR-0300,SJ-0600,SM,8,1,1,0,
674684,PR-0300,DW-4300,SM,0,0,0,0,
674687,PR-0300,AG-0500,SL,9,1,0,0,
674691,JC-6200,MB-1800,SL,10,1,1,0,
674692,JC-6200,AJ-0430,SR,17,1,1,0,
674695,JC-6200,MW-3250,DR,0,0,0,0,
674696,JC-6200,MB-1800,SL,4,1,0,0,
674697,JC-6200,AJ-0430,SR,12,1,1,0,
674698,JC-6200,,NL,0,0,0,0,
674699,JC-6200,ZM-0250,DM,25,1,1,0,
674702,PR-0300,AG-0500,SR,6,1,1,0,
674703,PR-0300,DW-4300,SM,16,1,1,0,
674704,PR-0300,DI-0075,SL,0,0,0,0,
674705,PR-0300,JH-3450,SR,12,1,1,0,
674709,PR-0300,JH-3450,SR,0,0,0,0,TP-2000
674710,PR-0300,DI-0075,NL,0,0,0,0,
674715,RF-0500,BM-0300,DL,0,0,0,0,RD-0050
674716,RF-0500,ED-0200,DL,0,0,0,0,
674717,RF-0500,KT-0450,DM,0,0,0,0,
674719,TT-0500,SW-0450,DM,0,0,0,0,
674721,TT-0500,CC-2100,SR,7,1,0,0,
674722,TT-0500,,NL,0,0,0,0,
674725,RF-0500,ED-0200,SM,0,0,0,0,ML-0500
674726,RF-0500,JK-1000,SM,7,1,0,0,
674730,TT-0500,LM-1000,SL,3,1,0,0,
